ID;Name;URL;Img;Strength;Served;Difficulty;Bourbon / American Whiskey;Tequila;Gin;Liqueurs;Rye Whiskey;Vodka;Brandy / Cognac;Cachaça;Mezcal;Scotch;Rum;Irish Whiskey;Vermouth / Aperitif Wine;Canadian Whisky;Absinthe;Beer;Whiskey;Non-alcoholic;Pisco;Japanese Whisky;Salty/Savory;Sweet;Creamy;Spicy;Sour;Fruity/Citrus-forward;Spirit-forward;Bitter;Bubbly;Modern Classics;Classics;Martinis;Margaritas;Hot;Tiki / Tropical;Punches;Frozen / Blended;Shots;Non-Alcoholic;Stirred;Shaken;Blended;Cooked/Heated;
423;Raspberry Bellini;http://liquor.com/recipes/raspberry-bellini/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/raspberry-bellini.jpg;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
424;French 75;http://liquor.com/recipes/french-75-3/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/03/french-75-3.jpeg;0.5;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
425;Tullamore Dew Irish Coffee;http://liquor.com/recipes/tullamore-dew-irish-coffee/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/05/tullamore-dew-irish-coffee.jpg;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
426;Inter Continental;http://liquor.com/recipes/inter-continental/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/03/inter-continental1.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
427;Scofflaw;http://liquor.com/recipes/scofflaw/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/11/recipe-scofflaw.jpg;0.5;0.5;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
428;Patrón Perfect Cosmo;http://liquor.com/recipes/patron-perfect-cosmo/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/03/patron-perfect-cosmo1.jpg;0.5;0.5;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
429;Leblon Brazillionaire;http://liquor.com/recipes/leblon-brazillionaire/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/leblon-brazillionaire.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
430;Cielo Rosso;http://liquor.com/recipes/cielo-rosso/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/cielo-rosso1.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
431;Hudson Rob Roy;http://liquor.com/recipes/hudson-rob-roy/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/03/hudson-rob-roy.jpg;1.0;0.5;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
432;Orange Poppy;http://liquor.com/recipes/orange-poppy/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/orange-poppy.jpg;0.25;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
433;Rubia Bonita;http://liquor.com/recipes/rubia-bonita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/05/rubia-bonita.jpg;1.0;0.33;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
434;The Billionaire Cocktail;http://liquor.com/recipes/the-billionaire-cocktail/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/03/the-billionaire-cocktail-copy.jpg;0.5;0.5;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
435;Berri Sophisticated;http://liquor.com/recipes/berri-sophisticated/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/03/berri-sophisticated.jpg;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
436;Clover Club;http://liquor.com/recipes/clover-club/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/02/clover-club.jpg;1.0;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
437;Caborita;http://liquor.com/recipes/caborita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/02/Caborita-newest.jpg;0.5;0.5;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
438;Garrick Club Punch;http://liquor.com/recipes/garrick-club-punch/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/10/garrick-club-punch.jpg;0.5;0.33;1.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
439;Old Jamaican;http://liquor.com/recipes/old-jamaican/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/10/old-jamaican.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
440;Gibson;http://liquor.com/recipes/gibson/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/02/gibson.jpg;1.0;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
441;Francophile;http://liquor.com/recipes/francophile/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/02/Francophile-newest.jpg;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;
442;Dried Apricot Martini;http://liquor.com/recipes/dried-apricot-martini-2/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/dried-apricot-martini.jpg;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
443;Grapefruit Negroni;http://liquor.com/recipes/grapefruit-negroni/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/grapefruit-negroni.jpg;0.5;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
444;Tokyo Sidecar;http://liquor.com/recipes/tokyo-sidecar/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/02/tokyo-sidecar.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
445;Las Fresas;http://liquor.com/recipes/las-fresas/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/02/las-fresas.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
446;Le Sang et Sable;http://liquor.com/recipes/le-sang-et-sable/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/05/le-sang-et-sable1.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
447;Coconut Colada;http://liquor.com/recipes/coconut-colada/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/02/coconut-colada.jpeg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
448;Frisky Whiskey;http://liquor.com/recipes/frisky-whiskey/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/02/frisky-whisky.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
449;Employees Only Manhattan;http://liquor.com/recipes/employees-only-manhattan/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/02/employees-only-manhattan.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
450;Whisky Skin;http://liquor.com/recipes/whisky-skin/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/whisky-skin-cocktail.jpg;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
451;Baileys Irish Margarita;http://liquor.com/recipes/baileys-irish-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/baileys-irish-margarita.jpg;0.5;0.0;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;
452;Banana Nut Bay;http://liquor.com/recipes/banana-nut-bay/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/banana-nut-bay.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
453;Corpse Reviver No. 2;http://liquor.com/recipes/corpse-reviver-no-2/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/10/corpse-reviver-no-2-new.jpg;0.5;0.5;0.5;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
454;Born to Be British;http://liquor.com/recipes/born-to-be-british/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/born-to-be-british2.jpg;0.5;0.33;1.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
455;Mount Gay Hot Buttered Rum;http://liquor.com/recipes/mount-gay-hot-buttered-rum/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/mount-gay-hot-buttered-rum.jpg;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
456;The Bee Sting;http://liquor.com/recipes/the-bee-sting/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/fa-bee_sting.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
457;Spicy Grand Margarita;http://liquor.com/recipes/spicy-grand-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/Spicy-Grand-Margarita.jpg;0.5;0.33;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
458;Modern English;http://liquor.com/recipes/modern-english/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/modern_english-newest.jpg;1.0;0.5;1.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
459;Sunset on the Pacific;http://liquor.com/recipes/sunset-on-the-pacific/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/sunset-on-the-pacific.jpg;0.5;0.33;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
460;Minted Man;http://liquor.com/recipes/minted-man/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/minted-man.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
461;The Gold Rush;http://liquor.com/recipes/the-gold-rush/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/gold-rush1.jpg;0.5;0.5;0.5;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
462;Chi Chi Organico;http://liquor.com/recipes/chi-chi-organico/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/chi-chi-organico.jpg;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;
463;The Bulldog Smash;http://liquor.com/recipes/the-bulldog-smash/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/the-bulldog-smash.jpg;0.5;0.33;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
464;Kiss;http://liquor.com/recipes/kiss/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/kiss2.jpg;1.0;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
465;Campari Margarita;http://liquor.com/recipes/campari-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/campari-margarita.jpg;1.0;0.5;0.5;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
466;Classic Bloody Mary;http://liquor.com/recipes/classic-bloody-mary/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/classic-bloody-mary.jpg;0.25;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
467;Knob Creek Sour Ginger;http://liquor.com/recipes/knob-creek-sour-ginger/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/12/fa-Knob-Creek-Sour-Ginger.jpg;0.5;0.33;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
468;Kew Garden;http://liquor.com/recipes/kew-garden/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/12/kew-garden-cocktail.jpeg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
469;Don Julio’s Bloody Maria;http://liquor.com/recipes/don-julios-bloody-maria/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/12/don-julios-bloody-maria.jpg;0.25;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
470;The Macallan 10 Lords-a-Leaping;http://liquor.com/recipes/the-macallan-10-lords-a-leaping/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/12/the-macallan-10-lords-a-leaping.jpeg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
471;Holy Smokes;http://liquor.com/recipes/holy-smokes/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/12/holy-smokes.jpg;1.0;0.5;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
472;Mount Gay Rum Punch;http://liquor.com/recipes/mount-gay-rum-punch/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/12/mount-gay-rum-punch.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
473;Peppermint Pattie;http://liquor.com/recipes/peppermint-pattie/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/12/peppermint-pattie.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
