ID;Name;URL;Strength;Served;Difficulty;Bourbon / American Whiskey;Tequila;Gin;Liqueurs;Rye Whiskey;Vodka;Brandy / Cognac;Cachaça;Mezcal;Scotch;Rum;Irish Whiskey;Vermouth / Aperitif Wine;Canadian Whisky;Absinthe;Beer;Whiskey;Non-alcoholic;Pisco;Japanese Whisky;Salty/Savory;Sweet;Creamy;Spicy;Sour;Fruity/Citrus-forward;Spirit-forward;Bitter;Bubbly;Modern Classics;Classics;Martinis;Margaritas;Hot;Tiki / Tropical;Punches;Frozen / Blended;Shots;Non-Alcoholic;Stirred;Shaken;Blended;Cooked/Heated
661;Strawberry Cranberry Mule;http://liquor.com/recipes/strawberry-cranberry-mule/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
662;Cosmo Rita;http://liquor.com/recipes/cosmo-rita/;0.5;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
663;The Ultimat Dill;http://liquor.com/recipes/the-ultimat-dill/;0.5;0.33;0.25;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
664;Sage Lady;http://liquor.com/recipes/sage-lady/;0.5;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
665;Dubonnet Cocktail;http://liquor.com/recipes/dubonnet-cocktail/;0.5;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
666;Yamazaki Autumn Delight;http://liquor.com/recipes/yamazaki-autumn-delight/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
667;Pisco Punch;http://liquor.com/recipes/pisco-punch/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0.1;0.1;0;0;0;0;0.04;0;0
668;The Sherry-Netherland;http://liquor.com/recipes/the-sherry-netherland/;0.5;0.5;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
669;Nomayo;http://liquor.com/recipes/nomayo/;1;0.5;0.5;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
670;Partida Margarita;http://liquor.com/recipes/partida-margarita/;0.5;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0.04;0;0
671;Cardamom Pear Martini;http://liquor.com/recipes/cardamom-pear-martini/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
672;Desert Pear Mojito;http://liquor.com/recipes/desert-pear-mojito/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
673;Leblon Caipirinha;http://liquor.com/recipes/leblon-caipirinha/;0.5;0.33;0.5;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0.04;0;0
674;Watermelon Mojito;http://liquor.com/recipes/watermelon-mojito/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
675;The Royal Crest;http://liquor.com/recipes/the-royal-crest/;0.5;0.33;1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
676;Beefeater Summer and Cranberry;http://liquor.com/recipes/beefeater-summer-cranberry/;0.25;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
677;Basil Watermelon Cooler;http://liquor.com/recipes/basil-watermelon-cooler/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
678;Absolut Berri Açai Sour;http://liquor.com/recipes/absolut-berri-acai-sour/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
679;Oranje Burst;http://liquor.com/recipes/oranje-burst/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
680;Brazilian;http://liquor.com/recipes/brazilian/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
681;Absolut 100 Pumpkin Martini;http://liquor.com/recipes/absolut-100-pumpkin-martini/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
682;The Nose to Cocktail;http://liquor.com/recipes/the-nose-to-cocktail/;0.5;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.07;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
683;Reserve Basilica;http://liquor.com/recipes/basilica/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
684;Snickertini;http://liquor.com/recipes/snickertini/;0.5;0.33;1;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
685;Rosemary Sings the Blues;http://liquor.com/recipes/rosemary-sings-the-blues/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
686;Van Gogh Dutch Appel Sangria;http://liquor.com/recipes/van-gogh-dutch-appel-sangria/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.04;0;0;0
687;Leche Mexicana (Mexican Milk);http://liquor.com/recipes/leche-mexicana-mexican-milk/;0.5;0.5;0.5;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
688;Finlandia Vodka Cranberry French Martini;http://liquor.com/recipes/finlandia-vodka-cranberry-french-martini/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
689;Absolut Boston Mojito;http://liquor.com/recipes/absolut-boston-mojito/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
690;Bulleit Mint Julep;http://liquor.com/recipes/bulleit-mint-julep/;0.25;0.33;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
691;Hornitos Holiday Smash;http://liquor.com/recipes/hornitos-holiday/;0.5;0.33;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
692;Chopin Poinsettia Martini;http://liquor.com/recipes/chopin-poinsettia-martini/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0.1;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
693;Summer Martini;http://liquor.com/recipes/summer-martini/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0;0
694;Fireside Cosmo Wine;http://liquor.com/recipes/fireside-cosmo-wine/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
695;Midori Merry Berry Bowl;http://liquor.com/recipes/midori-merry-berry-bowl/;0.5;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.04;0;0;0
696;Autumn Side Car Wine[tail];http://liquor.com/recipes/autumn-side-car-wine/;0.5;0.5;1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
697;Zen Merry Manhattan;http://liquor.com/recipes/zen-merry-manhattan/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
698;Warming Zen;http://liquor.com/recipes/warming-zen/;0.5;1;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0;0
699;Midori Peppermint Kiss;http://liquor.com/recipes/midori-peppermint-kiss/;0.5;0.5;0.5;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
700;Holiday Cheer;http://liquor.com/recipes/holiday-cheer/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
701;Moon Mountain Raspberry Sling;http://liquor.com/recipes/moon-mountain-raspberry-sling/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
702;Coastal Citrus & Basil;http://liquor.com/recipes/coastal-citrus-basil/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
703;Moon Mountain Greyhound;http://liquor.com/recipes/moon-mountain-greyhound/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
704;Citrus Flower Sour;http://liquor.com/recipes/citrus-flower-sour/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
705;“Plumdog” Millionaire;http://liquor.com/recipes/plumdog-millionaire/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
706;Finlandia Vodka Wild Berritini;http://liquor.com/recipes/finlandia-vodka-wild-berritini/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
707;VeeV Holiday Highball;http://liquor.com/recipes/veev-holiday-highball/;0.5;0.33;1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
708;Tropical Sunset;http://liquor.com/recipes/tropical-sunset/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
709;Hydrate;http://liquor.com/recipes/hydrate/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
